time stamp,001BC50C70027DC4,001BC50C70027DD9,001BC50C70027DDA,001BC50C70027DF5,001BC50C70027E14,001BC50C70027E75,001BC50C70027E81,001BC50C70027E9B
2025-12-19T16:27:36.000Z,494.56647682591665,0.0,953.9999999999999,113.14150432091665,871.4837921613919,925.0,423.5280392134623,991.9722778384486
2025-12-19T16:27:36.000Z,544.2830146164769,0.0,897.0000000000001,144.83093592185338,919.5107394696377,930.0000000000001,421.52579992214,1092.4326066169942
2025-12-19T16:27:40.000Z,501.83762314119093,0.0,936.9999999999999,114.47270417003348,884.491379268334,906.0,415.51895263633884,1161.7039209712602
2025-12-19T16:27:40.000Z,468.53068202626804,0.0,949.0,142.39382009062052,862.4784055267703,898.0,428.53354594477196,991.9722778384486
2025-12-19T16:27:40.000Z,439.2277313649492,1342.1758454092367,936.0,167.40669042783205,852.4722869395813,898.0,429.5346318982906,1033.1718153337324
2025-12-19T16:27:40.000Z,428.7201884679563,0.0,1048.0,202.6721490486544,828.4569994876016,922.0000000000001,437.54314073014564,920.5845968730955
2025-12-19T16:27:44.000Z,467.4868982121317,1252.0447276355585,0.0,278.5964823898536,735.3883327875144,891.0,375.4677083318884,960.8100748847297
2025-12-19T16:27:44.000Z,484.1652610421363,0.0,951.0,468.44530096906726,652.3105088836144,1019.0,372.4634210227899,872.2866501328563
2025-12-19T16:27:44.000Z,574.1785436604193,1183.9324305043763,0.0,467.42272088549566,542.1706373458452,988.0000000000001,464.5696933722647,854.1662601625048
2025-12-19T16:27:44.000Z,649.0731853959151,1137.848847606746,0.0,524.5531431609195,495.0919106590209,934.0,380.4747034955149,1005.0373127401788
2025-12-19T16:27:48.000Z,730.7092445015322,1190.9445830936047,713.0,563.1909090175374,497.09556425299155,864.0,339.4112549695428,1041.2089127547845
2025-12-19T16:27:48.000Z,841.4327067567556,953.433794240586,622.0,580.4489641648092,568.208588460259,780.0,289.30952282978865,1110.506641132776
2025-12-19T16:27:48.000Z,903.214260294865,0.0,370.0,625.0511979030198,649.307323229917,678.0,251.20509548972132,1240.9774373452565
2025-12-19T16:27:48.000Z,1001.2597065696791,733.6681811282264,0.0,650.3568251352483,747.398153596863,580.0,253.2113741521103,1366.3454907160194
2025-12-19T16:27:53.000Z,1072.9044691863298,662.3111051462146,221.0,727.1561042857304,849.4704232638121,488.99999999999994,315.36645351083246,1520.7156210153166
2025-12-19T16:27:53.000Z,1148.4985851101428,578.7823425088226,264.0,792.7174780462457,923.5128586002471,400.0,390.48815603037184,1492.65401215419
2025-12-19T16:27:53.000Z,1147.4911764366643,685.4348984403989,302.0,768.5213074469699,954.5286795062786,386.0,380.4747034955149,1525.7263843822063
2025-12-19T16:27:56.000Z,1189.7915783867359,582.8112902132216,305.0,760.4531543757314,971.5369267300136,353.0,389.48684188300894,1553.7853777146959
2025-12-19T16:28:00.000Z,1145.4763201393557,685.4348984403989,339.0,822.9465353229212,980.5411771057859,333.0,388.48552096571115,1575.8302573564197
2025-12-19T16:28:04.000Z,0.0,0.0,302.0,755.4098225466756,981.5416445571732,418.0,428.53354594477196,1527.7306699808053
2025-12-19T16:28:04.000Z,1173.6796837297645,617.0421379452135,326.0,738.2580849540357,994.5476358626568,333.0,397.49716980124526,1577.8342752012964
