time stamp,001BC50C70027DC4,001BC50C70027DD9,001BC50C70027DDA,001BC50C70027DF5,001BC50C70027E14,001BC50C70027E75,001BC50C70027E81,001BC50C70027E9B
2025-12-19T11:58:31.000Z,851.2555433006002,0.0,0.0,550.9455508487205,607.6709635978998,693.1991055966532,209.62108672554868,1143.2012071372214
2025-12-19T11:58:31.000Z,801.9657099901467,0.0,571.8181529122699,527.0711526919303,632.6839653413069,722.2714171279382,180.93092604637826,1165.3862020806664
2025-12-19T11:58:35.000Z,802.9719795858384,0.0,0.0,507.287886707341,599.6665740225981,726.2809373789182,243.12342544477278,1091.7435596329387
2025-12-19T11:58:35.000Z,809.0092706514556,0.0,0.0,530.1895887321817,684.7079669464931,742.3179911601228,195.86730201848394,1080.6391627180649
2025-12-19T11:58:35.000Z,843.2105312435324,0.0,0.0,527.0711526919303,599.6665740225981,798.4359711335655,235.83044756773882,1068.5228121102516
2025-12-19T11:58:39.000Z,815.0460109711598,0.0,0.0,471.7255558054917,0.0,0.0,269.04274753280373,1034.1784178757553
2025-12-19T11:58:39.000Z,796.9341252575396,0.0,0.0,464.37484858678556,568.6483975181852,0.0,266.97565432076385,1056.4038053698973
2025-12-19T11:58:39.000Z,723.423112707909,0.0,0.0,446.4762031732486,555.6401713339308,0.0,292.74733132857074,974.5234732934862
2025-12-19T11:58:44.000Z,670.9910580626242,0.0,0.0,428.5043757069466,572.650853487533,0.0,333.73792112973916,949.2212597703447
2025-12-19T11:58:44.000Z,738.5363904371944,0.0,0.0,440.1420225336363,575.6526730590243,1108.873302050329,343.9491241448363,991.7202226434631
2025-12-19T11:58:44.000Z,641.7195649191319,0.0,721.2690205464255,507.287886707341,629.6824596572466,983.7301459241755,340.8870780771838,881.32627329497
2025-12-19T11:58:47.000Z,636.6702443180457,0.0,993.7429245031132,383.72385904449567,625.680429612434,0.0,409.05378619443195,899.57990195424
2025-12-19T11:58:47.000Z,621.5174977424208,0.0,0.0,381.57568056677826,647.6912844866758,997.7479641673041,510.2205405508485,908.7029217516582
2025-12-19T11:58:47.000Z,591.1886331789542,0.0,869.5636836942997,457.0131289142577,656.6955154407559,995.7454493995943,410.0682869962027,844.786363526306
2025-12-19T11:58:51.000Z,560.8243931927356,0.0,941.6735102996155,486.3959292592815,674.7036386444051,951.6874486931096,374.51435219494596,875.2393958226514
2025-12-19T11:58:51.000Z,632.630223748439,0.0,0.0,339.3243286297049,728.7255999345707,934.6635758389217,349.05013966477657,961.3682957118984
2025-12-19T11:58:57.000Z,546.6406497874084,0.0,0.0,318.43994724280435,708.7178564139612,937.6678516404411,369.42658269269145,1016.9975417866062
2025-12-19T11:58:57.000Z,506.059285064507,0.0,0.0,287.18635065058373,792.7477530715555,917.6388178362988,360.262404366595,911.7433849499539
2025-12-19T11:58:57.000Z,516.2131342769187,0.0,0.0,263.26602515326584,0.0,1011.7652889875201,415.13973551082773,953.2706855872575
2025-12-19T11:58:57.000Z,500.98003952253424,0.0,0.0,189.90523952750752,0.0,0.0,387.7318661136843,1074.5813138148271
2025-12-19T11:58:57.000Z,521.2878283635634,0.0,0.0,229.29457036746425,818.7557633384939,983.7301459241755,375.5316231690748,1216.7892175722138
2025-12-19T11:59:01.000Z,543.6000367917574,0.0,0.0,126.15863030328127,840.7621542386406,0.0,396.87403543189873,0.0
2025-12-19T11:59:01.000Z,530.4187025360247,0.0,0.0,103.07278981380101,915.7816333602678,959.6983901205627,389.7640311778397,0.0
2025-12-19T11:59:01.000Z,599.279567480821,0.0,0.0,86.19164692706597,870.7703485994457,928.654941299512,404.9950616982879,0.0
2025-12-19T11:59:07.000Z,535.4894956952937,0.0,982.7288537536688,77.85242449660767,825.7578337503071,914.6343531707083,377.565888289713,1095.7810000177956
2025-12-19T11:59:07.000Z,524.3319559210559,1321.8487054122345,976.7210451300821,82.10359310042404,846.7638395680344,893.6022605163888,0.0,1052.3635303449091
2025-12-19T11:59:07.000Z,534.4754437764191,0.0,1060.8223225403958,71.1055553385247,906.7794660224724,886.5912248607021,378.5828839237189,0.0
2025-12-19T11:59:11.000Z,519.2581246355227,0.0,0.0,,973.7946395416233,879.5800134154936,386.7156578159204,1062.4636464369028
2025-12-19T11:59:11.000Z,468.43249246823177,0.0,0.0,,953.790333354244,1166.9293037712266,514.2577174919206,0.0
2025-12-19T11:59:11.000Z,539.5451788312077,0.0,997.7479641673041,42.84857057125712,909.7801932335084,880.5816259722889,386.7156578159204,1164.3779455142562
2025-12-19T11:59:11.000Z,459.26462959823067,0.0,1106.8712662274688,0.0,927.7844577271165,896.6069372919218,468.80273036747565,1021.0406456160304
2025-12-19T11:59:15.000Z,0.0,0.0,0.0,,1026.8052395659072,0.0,555.607775323564,939.0958417541844
2025-12-19T11:59:15.000Z,407.17195384751153,0.0,0.0,52.73518749374087,940.7874361405982,0.0,0.0,967.44043744305
2025-12-19T11:59:15.000Z,378.4455046634852,0.0,0.0,114.98260738042079,908.779951363365,0.0,585.8327406350724,900.5936930714095
2025-12-19T11:59:21.000Z,329.94545003682043,0.0,0.0,174.35595774162692,921.7830547368508,0.0,605.9702963017246,0.0
2025-12-19T11:59:21.000Z,307.0830506556818,0.0,0.0,193.7137062781052,0.0,0.0,675.382114065808,949.2212597703447
2025-12-19T11:59:21.000Z,0.0,0.0,0.0,244.68142553124054,946.7887832035191,0.0,654.2660009506836,864.0769641646513
2025-12-19T11:59:21.000Z,279.8856909525744,0.0,0.0,333.85026583784537,924.7837585079012,0.0,691.4658342969665,0.0
2025-12-19T11:59:23.000Z,252.43613053602294,0.0,0.0,302.8927202822808,0.0,0.0,691.4658342969665,894.5104806540838
2025-12-19T11:59:23.000Z,247.1214276423637,0.0,0.0,311.7948043184812,961.7920773223284,0.0,690.4607157543433,810.2320655219712
2025-12-19T11:59:27.000Z,247.1214276423637,0.0,0.0,308.4623153644542,1060.8114818383142,0.0,0.0,849.8641067841377
2025-12-19T11:59:27.000Z,251.37422302217067,0.0,0.0,320.6493411812973,0.0,1391.1017216580533,780.868746973523,828.5312305519931
